_id,term,high_school_name,high_school_ceeb,city,county,zip_code,total_attending_suny_institutions,attending_suny_doctoral_institutions,attending_suny_comprehensive_colleges,attending_suny_technology_colleges,attending_suny_community_colleges
608833424e591253b59363b8,2016,Horace Greeley High School,331315,Chappaqua,Westchester,10514,55,24,10,1,18
608833424e591253b59363b9,2016,Sewanhaka High School,331915,Floral Park,Nassau,11001,127,25,10,13,79
608833424e591253b59363ba,2016,Life Sciences Secondary School,333744,New York,New York,10128,9,1,1,1,1
608833424e591253b59363bb,2016,Gateway School Of Envrn Rsch &,330671,Bronx,Bronx,10473,1,0,0,0,1
608833424e591253b59363bc,2016,Urban Action Academy,331034,Brooklyn,Kings,11236,5,0,1,0,4
608833424e591253b59363bd,2016,Niagara Falls High School,334170,Niagara Falls,Niagara,14305,166,6,22,1,137
608833424e591253b59363be,2016,Huntington High School,332490,Huntington,Suffolk,11743,136,20,20,21,75
608833424e591253b59363bf,2016,Sheepshead Bay High School,330877,Brooklyn,Kings,11235,7,0,1,1,1
608833424e591253b59363c0,2016,Multicultural High School,330730,Brooklyn,Kings,11208,1,0,1,0,0
608833424e591253b59363c1,2016,Gotham Professional Arts Acade,444444,New York,New York,11233,10,0,1,0,9
608833424e591253b59363c2,2016,Foundations Academy,330976,Brooklyn,Kings,11206,1,0,0,0,1
608833424e591253b59363c3,2016,The Karafin School,333246,Mount Kisco,Westchester,10549,1,0,0,0,1
608833424e591253b59363c4,2016,Faith Heritage School,334213,Syracuse,Onondaga,13205,7,1,0,0,6
608833424e591253b59363c5,2016,Stony Brook School,335420,Stony Brook,Suffolk,11790,4,1,0,0,1
608833424e591253b59363c6,2016,Bushwick School For Social Jus,330629,Brooklyn,Kings,11237,5,0,0,4,1
608833424e591253b59363c7,2016,Willsboro Central High School,335985,Willsboro,Essex,12996,10,0,7,1,1
608833424e591253b59363c8,2016,Colonie Central High School,330055,Albany,Albany,12205,203,41,17,6,139
608833424e591253b59363c9,2016,Walton Central School,335760,Walton,Delaware,13856,24,1,0,16,7
608833424e591253b59363ca,2016,Belfast Central School,330375,Belfast,Allegany,14711,10,1,0,5,4
608833424e591253b59363cb,2016,Madrid - Waddington Central Sc,332970,Madrid,St. Lawrence,13660,26,0,11,14,1
608833424e591253b59363cc,2016,Academy For Health Careers,331074,Brooklyn,Kings,11213,12,1,5,1,1
608833424e591253b59363cd,2016,"High School For Law, Advocacy",333796,New York,New York,10023,21,1,7,1,9
608833424e591253b59363ce,2016,Comprehensive Model School,331102,Bronx,Bronx,10452,18,11,5,1,1
608833424e591253b59363cf,2016,Putnam Valley High School,334651,Putnam Valley,Putnam,10579,75,18,17,6,34
608833424e591253b59363d0,2016,Eden Central Jr. Sr. High Scho,331755,Eden,Erie,14057,59,8,13,5,33
608833424e591253b59363d1,2016,Norwood - Norfolk Central Scho,334245,Norwood,St. Lawrence,13668,35,0,14,9,12
608833424e591253b59363d2,2016,Hannibal Central School,332265,Hannibal,Oswego,13074,35,0,9,6,20
608833424e591253b59363d3,2016,Monroe 2 - Orleans Boces,335304,Spencerport,Monroe,14559,1,0,0,0,1
608833424e591253b59363d4,2016,Seneca Comprehensive High Scho,331110,Buffalo,Erie,14207,4,0,0,0,4
608833424e591253b59363d5,2016,Mercy High School,330063,Albany,Albany,12208,1,0,0,0,1
608833424e591253b59363d6,2016,Ravena - Coeymans - Selkirk  H,334670,Ravena,Albany,12143,72,10,11,1,49
608833424e591253b59363d7,2016,Louis D Brandeis High School,333675,New York,New York,10024,1,0,0,0,1
608833424e591253b59363d8,2016,Thousand Islands High School,331390,Clayton,Jefferson,13624,56,6,6,6,38
608833424e591253b59363d9,2016,Columbia Grammar & Prepratory,333570,New York,New York,10025,5,4,1,0,0
608833424e591253b59363da,2016,High School For Medical Scienc,330599,Bronx,Bronx,10457,7,1,1,1,1
608833424e591253b59363db,2016,All City High,334820,Rochester,Monroe,14605,4,0,0,0,4
608833424e591253b59363dc,2016,Amityville Memorial High Sch,330155,Amityville,Suffolk,11701,76,5,4,11,56
608833424e591253b59363dd,2016,Brooklyn Community Arts,330831,Brooklyn,Kings,11205,6,1,4,0,1
608833424e591253b59363de,2016,Notre Dame Academy High School,335360,Staten Island,Richmond,10301,16,1,8,4,1
608833424e591253b59363df,2016,Friendship Central School,332015,Friendship,Allegany,14739,8,0,0,1,6
608833424e591253b59363e0,2016,Union Springs Academy,335675,Union Springs,Cayuga,13160,8,0,1,0,6
608833424e591253b59363e1,2016,Cardinal Spellman High School,333511,Bronx,Bronx,10466,78,19,18,6,35
608833424e591253b59363e2,2016,Scarsdale High School,335090,Scarsdale,Westchester,10583,51,26,9,1,15
608833424e591253b59363e3,2016,Williamsburg High School For A,330711,Brooklyn,Kings,11211,14,4,1,4,5
608833424e591253b59363e4,2016,The Dwight School,333605,New York,New York,10024,1,0,1,0,0
608833424e591253b59363e5,2016,Jasper - Troupsburg Central Sc,332615,Jasper,Steuben,14855,15,1,1,11,0
608833424e591253b59363e6,2016,Grapeville Baptist Chrn School,331396,Climax,Greene,12042,1,1,1,0,1
608833424e591253b59363e7,2016,Chenango Valley High School,330426,Binghamton,Broome,13901,74,13,5,1,55
608833424e591253b59363e8,2016,Emma Lazarus High School,334106,New York,New York,10002,8,5,1,1,0
608833424e591253b59363e9,2016,Our Lady Of Victory Academy,335550,Dobbs Ferry,Westchester,10522,1,0,0,0,1
608833424e591253b59363ea,2016,Bushwick Leaders H S For Acade,330644,Brooklyn,Kings,11221,6,0,1,1,1
608833424e591253b59363eb,2016,Harlem Renaisance High School,334021,New York,New York,10035,6,0,0,0,6
608833424e591253b59363ec,2016,Saratoga Springs High School,335045,Saratoga Springs,Saratoga,12866,203,32,44,9,118
608833424e591253b59363ed,2016,The School For Legal Studies,330737,Brooklyn,Kings,11211,13,0,7,1,5
608833424e591253b59363ee,2016,Newfield Central School,333340,Newfield,Tompkins,14867,30,0,4,1,23
608833424e591253b59363ef,2016,Erasmus Hall Campus,330691,Brooklyn,Kings,11226,1,0,1,0,1
608833424e591253b59363f0,2016,Hallen Center For Education,335946,New Rochelle,Westchester,10801,1,0,0,0,1
608833424e591253b59363f1,2016,Carle Place High School,331230,Carle Place,Nassau,11514,47,10,13,1,23
608833424e591253b59363f2,2016,Northstar Christian Academy,334806,Rochester,Monroe,14606,12,1,1,0,10
608833424e591253b59363f3,2016,Global Media Arts High School,334809,Rochester,Monroe,14621,1,0,0,0,1
608833424e591253b59363f4,2016,Unatego Jr - Sr High School,334360,Otego,Otsego,13825,39,5,1,18,13
608833424e591253b59363f5,2016,Flushing International  H S,331937,Flushing,Queens,11355,7,6,1,0,0
608833424e591253b59363f6,2016,Susan E Wagner High School,335403,Staten Island,Richmond,10314,86,35,25,12,14
608833424e591253b59363f7,2016,The Brearley School,333475,New York,New York,10028,1,1,0,0,0
608833424e591253b59363f8,2016,Waterville Jr. Sr. High School,335825,Waterville,Oneida,13480,34,1,0,10,21
608833424e591253b59363f9,2016,Pioneer High School,336083,Yorkshire,Cattaraugus,14173,85,5,8,13,59
608833424e591253b59363fa,2016,New Vision Chrt H S Humanities,331091,Bronx,Bronx,10463,24,7,1,1,12
608833424e591253b59363fb,2016,Bronx High School For Writing,330689,Bronx,Bronx,10467,14,0,6,1,7
608833424e591253b59363fc,2016,Southern Cayuga Central Jr - S,334568,Poplar Ridge,Cayuga,13139,26,4,1,1,17
608833424e591253b59363fd,2016,Banana Kelly High School,330521,Bronx,Bronx,10459,10,0,1,1,7
608833424e591253b59363fe,2016,"Law, Government And Community",331168,Cambria Heights,Queens,11411,6,0,1,4,1
608833424e591253b59363ff,2016,Quest To Learn,333894,New York,New York,10011,12,1,5,1,1
608833424e591253b5936400,2016,Cherry Valley Sprngfld Central,331355,Cherry Valley,Otsego,13320,18,1,1,7,6
608833424e591253b5936401,2016,Dansville High School,331575,Dansville,Livingston,14437,57,5,16,12,24
608833424e591253b5936402,2016,Westhill High School,335528,Syracuse,Onondaga,13219,72,7,24,1,41
608833424e591253b5936403,2016,South Bronx High School,330542,Bronx,Bronx,10455,1,0,1,0,0
608833424e591253b5936404,2016,Dalton School,333580,New York,New York,10128,1,1,0,0,0
608833424e591253b5936405,2016,Blessed Sacrament / Saint Gabr,333360,New Rochelle,Westchester,10801,1,0,0,0,1
608833424e591253b5936406,2016,Bard High School Early College,330566,New York,New York,10002,28,18,8,1,1
608833424e591253b5936407,2016,Gloversville High School,332120,Gloversville,Fulton,12078,90,1,1,4,80
608833424e591253b5936408,2016,Clyde - Savannah Central Schoo,331405,Clyde,Wayne,14433,33,1,1,1,26
608833424e591253b5936409,2016,Rhinebeck High School,334715,Rhinebeck,Dutchess,12572,48,8,7,4,29
608833424e591253b593640a,2016,Brocton Central School,330530,Brocton,Chautauqua,14716,23,1,8,1,11
608833424e591253b593640b,2016,Palmyra - Macedon High School,334400,Palmyra,Wayne,14522,83,4,6,4,69
608833424e591253b593640c,2016,Metropolitan Expeditionary Lrn,331954,Forest Hills,Queens,11375,14,7,6,0,1
608833424e591253b593640d,2016,Cattaraugus - Little Valley Ce,331275,Cattaraugus,Cattaraugus,14719,18,1,4,4,9
608833424e591253b593640e,2016,Panama Central School,334405,Panama,Chautauqua,14767,27,1,1,4,19
608833424e591253b593640f,2016,Nyack High School,334255,Upper Nyack,Rockland,10960,79,12,18,4,45
608833424e591253b5936410,2016,Crescent School,332321,Hempstead,Nassau,11550,1,1,1,0,0
608833424e591253b5936411,2016,Parishville - Hopkinton Centra,334415,Parishville,St. Lawrence,13672,11,1,5,4,1
608833424e591253b5936412,2016,Delaware Academy  Central Scho,331590,Delhi,Delaware,13753,16,1,6,9,0
608833424e591253b5936413,2016,Discovery High School,330609,Bronx,Bronx,10468,17,1,7,4,1
608833424e591253b5936414,2016,Watkins Glen High School,335840,Watkins Glen,Schuyler,14891,18,6,1,1,7
608833424e591253b5936415,2016,Norman Howard School,334843,Rochester,Monroe,14623,9,0,0,1,8
608833424e591253b5936416,2016,South Shore High School,330874,Brooklyn,Kings,11236,6,0,0,1,5
608833444e591253b5936417,2017,Far Rockaway High School,331890,Far Rockaway,Queens,11691,1,0,0,0,1
608833444e591253b5936418,2017,Bronx High School For Writing,330689,Bronx,Bronx,10467,19,0,5,6,8
608833444e591253b5936419,2017,Taconic Hills Central  H S,334505,Craryville,Columbia,12521,44,1,4,4,34
608833444e591253b593641a,2017,N Y C  Charter H S For Archite,331036,Bronx,Bronx,10451,16,1,8,4,1
608833444e591253b593641b,2017,Foreign Language Academy Of Gl,330534,Bronx,Bronx,10455,1,0,1,0,1
608833444e591253b593641c,2017,Massapequa High School,333060,Massapequa,Nassau,11758,291,60,74,55,102
608833444e591253b593641d,2017,La Salle Senior High School,334175,Niagara Falls,Niagara,14305,1,0,0,0,1
608833444e591253b593641e,2017,Brooklyn Democracy Academy,331014,Brooklyn,Kings,11212,9,0,0,0,9
608833444e591253b593641f,2017,General Brown Junior / Senior,331625,Dexter,Jefferson,13634,55,1,7,1,44
608833444e591253b5936420,2017,Ichabod Crane High School,335705,Valatie,Columbia,12184,74,7,14,1,51
608833444e591253b5936421,2017,Hammondsport High School,332250,Hammondsport,Steuben,14840,10,1,1,1,5
608833444e591253b5936422,2017,Royalton - Hartland Central Sc,333115,Middleport,Niagara,14105,56,7,19,7,23
608833444e591253b5936423,2017,The Baptist School,334958,Tonawanda,Erie,14150,1,0,0,0,1
608833444e591253b5936424,2017,Franklinville Central School,331990,Franklinville,Cattaraugus,14737,28,1,1,7,16
608833444e591253b5936425,2017,Malverne Senior High School,332990,Malverne,Nassau,11565,59,6,8,7,38
608833444e591253b5936426,2017,Hoosick Falls Central School,332445,Hoosick Falls,Rensselaer,12090,40,5,7,1,27
608833444e591253b5936427,2017,The Montfort Academy,332646,Mount Vernon,Westchester,10552,7,1,1,0,1
608833444e591253b5936428,2017,Spencerport High School,335305,Spencerport,Monroe,14559,149,23,44,5,77
608833444e591253b5936429,2017,Westbury High School,335875,Old Westbury,Nassau,11568,130,7,24,5,94
608833444e591253b593642a,2017,W. C. Mepham High School,330385,Bellmore,Nassau,11710,130,22,31,18,59
608833444e591253b593642b,2017,Hannibal Central School,332265,Hannibal,Oswego,13074,49,1,11,1,33
608833444e591253b593642c,2017,Susquehanna Valley High School,331463,Conklin,Broome,13748,71,6,11,10,44
608833444e591253b593642d,2017,Wilson Central High School,335990,Wilson,Niagara,14172,47,8,1,8,28
608833444e591253b593642e,2017,H S Graphic Communications Art,333850,New York,New York,10019,1,0,0,1,1
608833444e591253b593642f,2017,Aquinas Institute Of Rochester,334765,Rochester,Monroe,14613,64,11,13,1,38
608833444e591253b5936430,2017,New Explorations Into Science,333843,New York,New York,10002,51,42,5,1,1
608833444e591253b5936431,2017,Southern Westchester B O C E S,335709,Valhalla,Westchester,10595,1,0,0,0,1
608833444e591253b5936432,2017,Doane Stuart School,330030,Rensselaer,Rensselaer,12144,8,1,1,0,1
608833444e591253b5936433,2017,Wawarsing Christian Academy,335848,Wawarsing,Ulster,12489,1,0,0,0,1
608833444e591253b5936434,2017,Lackawanna High School,332715,Lackawanna,Erie,14086,33,5,7,1,20
608833444e591253b5936435,2017,Sarah J Hale High School,330875,Brooklyn,Kings,11217,1,0,0,0,1
608833444e591253b5936436,2017,Queens Vocational And Technica,332900,Long Island City,Queens,11101,20,6,1,1,9
608833444e591253b5936437,2017,Iroquois  High School,331810,Elma,Erie,14059,105,19,33,1,50
608833444e591253b5936438,2017,Starpoint High School,332872,Lockport,Niagara,14094,118,21,24,1,70
608833444e591253b5936439,2017,Women'S Academy Of Excellence,330811,Bronx,Bronx,10473,12,0,6,1,5
608833444e591253b593643a,2017,River Valley Mennonite School,331257,Castorland,Lewis,13620,1,0,0,0,1
608833444e591253b593643b,2017,Math Science Research Tech Mag,331169,Cambria Heights,Queens,11411,10,0,1,1,5
608833444e591253b593643c,2017,Re - Start,333952,New York,New York,10019,1,0,1,0,0
608833444e591253b593643d,2017,Bloomfield Central High School,331690,Bloomfield,Ontario,14469,48,4,1,4,39
608833444e591253b593643e,2017,Bay Ridge High Sch,330570,Brooklyn,Kings,11220,1,0,0,0,1
608833444e591253b593643f,2017,Mott Hall High School,333641,New York,New York,10030,5,0,1,0,1
608833444e591253b5936440,2017,Fusion Academy,335952,White Plains,Westchester,10604,1,0,0,0,1
608833444e591253b5936441,2017,Xavier High School,334145,New York,New York,10011,32,19,10,1,1
608833444e591253b5936442,2017,Bronx Academy For Software Eng,331143,Bronx,Bronx,10458,8,1,1,1,0
608833444e591253b5936443,2017,The Facing History School,333627,New York,New York,10019,20,1,12,1,4
608833444e591253b5936444,2017,West Seneca Christian School,335919,West Seneca,Erie,14224,5,1,1,0,1
608833444e591253b5936445,2017,Y A B C  @ Christopher Columbu,330825,Bronx,Bronx,10469,1,0,0,0,1
608833444e591253b5936446,2017,Faith Heritage School,334213,Syracuse,Onondaga,13205,11,4,0,0,7
608833444e591253b5936447,2017,Young Womens Leadership School,330463,Brooklyn,Kings,11206,7,1,1,1,0
608833444e591253b5936448,2017,Chapel Field Christian  H S,334517,Pine Bush,Orange,12566,1,1,0,0,1
608833444e591253b5936449,2017,Secondary School For Journalis,330857,Brooklyn,Kings,11215,4,0,1,0,1
608833444e591253b593644a,2017,The Charles Finney School,335854,Penfield,Monroe,14526,17,0,1,1,13
608833444e591253b593644b,2017,Paul V Moore High School,331295,Central Square,Oswego,13036,169,21,23,5,120
608833444e591253b593644c,2017,Pathways College Prep Academy,334857,St Albans,Queens,11412,11,1,4,4,1
608833444e591253b593644d,2017,Holland Central School,332405,Holland,Erie,14080,37,4,8,5,20
608833444e591253b593644e,2017,Mineola High School,333155,Garden City Park,Nassau,11040,95,15,16,4,60
608833444e591253b593644f,2017,Ithaca High School,332535,Ithaca,Tompkins,14850,122,38,21,6,57
608833444e591253b5936450,2017,Webster Thomas High School,335859,Webster,Monroe,14580,140,20,44,4,72
608833444e591253b5936451,2017,Excelsior Preparatory High Sch,335302,Springfield Gard,Queens,11413,13,1,1,1,5
608833444e591253b5936452,2017,Brooklyn Friends School,330610,Brooklyn,Kings,11201,1,0,1,0,0
608833444e591253b5936453,2017,Green Tech High Charter School,330108,Albany,Albany,12202,21,4,1,0,14
608833444e591253b5936454,2017,Mc Gann - Mercy Diocesan High,334752,Riverhead,Suffolk,11901,32,4,1,1,24
608833444e591253b5936455,2017,School Of The Arts,334835,Rochester,Monroe,14607,98,4,22,1,70
608833444e591253b5936456,2017,Morristown Central School,333235,Morristown,St. Lawrence,13664,10,0,1,5,1
608833444e591253b5936457,2017,Pearl River High School,334445,Pearl River,Rockland,10965,55,10,28,1,14
608833444e591253b5936458,2017,Belfast Central School,330375,Belfast,Allegany,14711,11,1,1,6,1
608833444e591253b5936459,2017,Ramapo High School,335309,Spring Valley,Rockland,10977,133,12,9,6,106
608833444e591253b593645a,2017,High School Energy Technology,331109,Bronx,Bronx,10458,6,1,1,4,0
608833444e591253b593645b,2017,Columbia Secondary School,333907,New York,New York,10027,14,10,1,1,0
608833444e591253b593645c,2017,Stanley Falk School,331111,Buffalo,Erie,14223,1,0,0,0,1
608833444e591253b593645d,2017,Madonna Heights High School,330700,Dix Hills,Suffolk,11746,1,0,0,0,1
608833444e591253b593645e,2017,Marta Valle High School,333794,New York,New York,10002,8,1,5,1,1
608833444e591253b593645f,2017,Mamaroneck High School,332995,Mamaroneck,Westchester,10543,81,11,20,8,42
608833444e591253b5936460,2017,Green Chimneys School,330464,Brewster,Putnam,10509,1,0,0,0,1
608833444e591253b5936461,2017,Charles W. Baker High School,330300,Baldwinsville,Onondaga,13027,249,47,55,9,138
608833444e591253b5936462,2017,Kingsborough Early Col Sec Sch,331126,Brooklyn,Kings,11214,7,4,1,1,0
608833444e591253b5936463,2017,Westfield Academy And Central,335880,Westfield,Chautauqua,14787,26,1,7,1,15
608833444e591253b5936464,2017,Sacred Heart High School,336070,Yonkers,New York,10703,22,4,4,0,14
608833444e591253b5936465,2017,Mc Graw High School,333087,Mcgraw,Cortland,13101,15,1,1,1,12
608833444e591253b5936466,2017,Cultural Acad Arts & Sciences,331031,Brooklyn,Kings,11203,7,1,1,1,1
608833444e591253b5936467,2017,Promise Academy I I  Charter S,331161,New York,New York,10035,6,1,5,0,0
608833444e591253b5936468,2017,Bread & Roses Integrated Arts,333903,New York,New York,10030,1,0,0,0,1
608833444e591253b5936469,2017,Hero High,331177,Bronx,Bronx,10455,9,1,4,1,0
608833444e591253b593646a,2017,Jamesville - Dewitt High Schoo,331615,Dewitt,Onondaga,13214,80,23,18,1,36
608833444e591253b593646b,2017,Westhampton Beach High School,335885,Westhampton Beac,Suffolk,11978,88,15,18,6,49
608833444e591253b593646c,2017,Clarkstown High School North,333325,New City,Rockland,10956,129,44,29,4,52
608833444e591253b593646d,2017,High Sch Excellence Innovation,333906,New York,New York,10034,1,1,0,0,0
608833444e591253b593646e,2017,Winston Preparatory School,334141,New York,New York,10011,1,1,0,1,0
608833444e591253b593646f,2017,Wallkill Senior High School,335755,Wallkill,Ulster,12589,135,12,28,5,90
608833444e591253b5936470,2017,New Utrecht High School,330785,Brooklyn,Kings,11214,50,34,1,5,8
608833444e591253b5936471,2017,Holy Name Of Jesus Academy,333067,Massena,St. Lawrence,13662,1,0,0,0,1
608833444e591253b5936472,2017,Brookfield Central School,330545,Brookfield,Madison,13314,8,0,0,1,6
608833444e591253b5936473,2017,Brooklyn School  For Collabora,330849,Brooklyn,Kings,11231,8,1,4,1,0
608833444e591253b5936474,2017,Whitesville Central School,335965,Whitesville,Allegany,14897,10,0,1,7,1
608833444e591253b5936475,2017,Canarsie High School,330638,Brooklyn,Kings,11236,4,0,1,1,1
608833444e591253b5936476,2017,Morris Academy For Collaborati,330491,Bronx,Bronx,10456,7,1,1,4,1
608833444e591253b5936477,2017,Falconer Middle Senior High Sc,331875,Falconer,Chautauqua,14733,35,1,6,1,27
608833444e591253b5936478,2017,Rochester Academy Charter Scho,334783,Rochester,Monroe,14612,32,1,9,0,21
608833444e591253b5936479,2017,Hudson Senior High School,332475,Hudson,Columbia,12534,69,5,5,1,58
608833444e591253b593647a,2017,Westchester Square Academy,331116,Bronx,Bronx,10461,6,1,1,0,1
608833444e591253b593647b,2017,Kipp  N Y C  College Prep,333836,Bronx,New York,10451,81,22,43,11,5
608833444e591253b593647c,2017,Onondaga J R  -  S R  High Sch,333285,Nedrow,Onondaga,13120,35,4,1,1,27
608833444e591253b593647d,2017,Park Slope Collegiate,330858,Brooklyn,Kings,11215,9,0,1,0,6
608833444e591253b593647e,2017,Sodus Central School,335235,Sodus,Wayne,14551,39,0,6,1,30
608833444e591253b593647f,2017,High School Of Hospitality And,333665,New York,New York,10019,1,0,0,0,1
608833444e591253b5936480,2017,Academy Of Hospitality & Touri,330726,Brooklyn,Kings,11226,1,1,1,1,0
608833444e591253b5936481,2017,Tottenville High School,335405,Staten Island,Richmond,10312,112,59,34,6,13
608833444e591253b5936482,2017,Coxsackie - Athens High School,331540,Coxsackie,Greene,12051,47,5,6,1,33
608833444e591253b5936483,2017,Celia Cruz High School Of Musi,330607,Bronx,Bronx,10468,31,7,22,1,1
608833444e591253b5936484,2017,East Hampton High School,331700,East Hampton,Suffolk,11937,55,5,13,4,33
608833444e591253b5936485,2017,Xaverian High School,330920,Brooklyn,Kings,11209,24,10,9,1,1
608833444e591253b5936486,2017,Life Acad  H S  For Film & Mus,330954,Brooklyn,Kings,11214,1,0,1,0,1
608833444e591253b5936487,2017,Fontbonne Hall Academy,330705,Brooklyn,Kings,11209,15,4,9,0,1
608833444e591253b5936488,2017,Spring Valley High School,335310,Spring Valley,Rockland,10977,101,8,7,4,82
608833444e591253b5936489,2017,Oakfield - Alabama Central Sch,334265,Oakfield,Genesee,14125,28,1,6,1,19
608833444e591253b593648a,2017,New Heights Academy Charter Sc,333403,New York,New York,10031,17,1,10,1,1
608833444e591253b593648b,2017,Berkeley Carroll School,330575,Brooklyn,Kings,11217,4,1,1,0,0
608833444e591253b593648c,2017,Esperanza Preparatory Academy,333411,New York,New York,10029,5,0,4,1,0
608833444e591253b593648d,2017,Christian Brothers Academy,330050,Albany,Albany,12205,29,9,1,0,18
608833444e591253b593648e,2017,Holy Cross High School,331927,Flushing,Queens,11358,47,8,12,8,19
608833444e591253b593648f,2017,Moore Catholic High School,335343,Staten Island,Richmond,10314,1,1,1,0,0
608833444e591253b5936490,2017,Northeast College Preparatory,334841,Rochester,Monroe,14609,54,0,1,1,50
608833444e591253b5936491,2017,Schuylerville Jr. Sr. High Sch,335140,Schuylerville,Saratoga,12871,66,5,7,7,47
608833444e591253b5936492,2017,Information Technology High Sc,332904,Long Island City,Queens,11101,12,6,1,0,1
608833444e591253b5936493,2017,Harpursville Central School,332270,Harpursville,Broome,13787,32,0,4,4,24
608833444e591253b5936494,2017,Half Hollow Hills H S West,331627,Dix Hills,Suffolk,11746,131,36,31,14,50
608833444e591253b5936495,2017,Martin De Porres High School,335082,Rockaway Park,Kings,11694,1,0,0,1,1
608833444e591253b5936496,2017,Norwood - Norfolk Central Scho,334245,Norwood,St. Lawrence,13668,28,0,17,7,4
608833444e591253b5936497,2017,High School Of Sport Managemen,330939,Brooklyn,Kings,11214,9,0,0,1,8
608833444e591253b5936498,2017,Young Women'S Leadership Sch,332911,Astoria,Queens,11102,6,0,1,0,1
608833444e591253b5936499,2017,Maritime Charter  H S,331061,Buffalo,Erie,14204,13,1,4,0,7
608833444e591253b593649a,2017,Shelter Island H. S.,335175,Shelter Island,Suffolk,11964,8,1,4,1,1
608833444e591253b593649b,2017,T S T Community School,332539,Ithaca,Tompkins,14850,1,0,0,0,1
608833444e591253b593649c,2017,Frederick Douglas Academy  I I,333632,New York,New York,10026,10,1,1,1,6
608833444e591253b593649d,2017,Urban Asmbly Sch Green Careers,333908,New York,Clinton,10024,11,1,4,1,1
608833444e591253b593649e,2017,Waverly Senior / Middle School,335845,Waverly,Tioga,14892,18,1,1,5,7
608833444e591253b593649f,2017,Community Health Academy Heigh,331033,New York,New York,10032,7,1,1,0,1
608833444e591253b59364a0,2017,Bishop Ludden Jr / Sr High Sch,335448,Syracuse,Onondaga,13219,12,1,1,1,6
608833444e591253b59364a1,2017,Gowanda Central School,332150,Gowanda,Cattaraugus,14070,40,1,9,1,28
608833444e591253b59364a2,2017,Oyster Bay High School,334385,Oyster Bay,Nassau,11771,49,15,13,1,19
608833444e591253b59364a3,2017,Vincent Smith School,334607,Port Washington,Nassau,11050,1,0,0,0,1
608833444e591253b59364a4,2017,N Y C  I  School,333877,New York,New York,10013,24,9,12,1,0
608833444e591253b59364a5,2017,Grover Cleveland High School,330735,Ridgewood,Queens,11385,10,1,0,1,6
608833444e591253b59364a6,2017,Hudson High School Learning Te,334116,New York,New York,10011,12,1,7,0,4
608833444e591253b59364a7,2017,Ellis Preparatory Academy,330854,Bronx,Bronx,10463,4,0,4,0,0
608833444e591253b59364a8,2017,High School Of Telecommunicati,330743,Brooklyn,Kings,11220,26,10,6,1,9
608833444e591253b59364a9,2017,University Heights High School,330538,New York,Bronx,10455,15,5,7,0,1
608833444e591253b59364aa,2017,Ellenville High School,331800,Ellenville,Ulster,12428,70,5,8,0,57
608833444e591253b59364ab,2017,Independence High School,333711,New York,New York,10019,7,0,0,1,6
608833444e591253b59364ac,2017,Chautauqua Lake Central School,333085,Mayville,Chautauqua,14757,25,1,1,1,19
608833444e591253b59364ad,2017,Tioga Central High School,335570,Tioga Center,Tioga,13845,31,1,10,1,15
608833444e591253b59364ae,2017,Star Early College School At E,330619,Brooklyn,Kings,11226,30,16,1,11,1
608833444e591253b59364af,2017,Rocky Point High School,334887,Rocky Point,Suffolk,11778,127,16,21,5,85
608833444e591253b59364b0,2017,Murray Hill Academy,333778,New York,New York,10016,13,1,4,1,4
608833444e591253b59364b1,2017,Charles H Roth High School,332339,Henrietta,Monroe,14467,1,0,0,0,1
608833444e591253b59364b2,2017,Saratoga Central Catholic Jr -,335050,Saratoga Springs,Saratoga,12866,10,4,1,0,1
608833444e591253b59364b3,2017,Nazareth Regional High School,330778,Brooklyn,Kings,11203,16,1,7,1,5
608833444e591253b59364b4,2017,Thomas Jefferson High School,330890,Brooklyn,Kings,11207,1,0,0,1,0
608833444e591253b59364b5,2017,Green Meadow Waldorf School,335316,Spring Valley,Rockland,10977,7,1,1,0,1
608833444e591253b59364b6,2017,Clymer Central School,331410,Clymer,Chautauqua,14724,14,0,4,0,10
608833444e591253b59364b7,2017,Barker Central School,330310,Barker,Niagara,14012,36,5,11,1,17
608833444e591253b59364b8,2017,Freeport High School,332000,Freeport,Nassau,11520,208,10,30,12,156
608833444e591253b59364b9,2017,Bronx Envision Academy,330472,Bronx,Bronx,10460,12,1,5,1,1
608833444e591253b59364ba,2017,Oakwood Friends School,334625,Poughkeepsie,Dutchess,12603,7,4,1,0,0
608833444e591253b59364bb,2017,Bennett High School,331055,Buffalo,Erie,14214,19,0,1,1,17
608833444e591253b59364bc,2017,High School Of Computers And T,330673,Bronx,Bronx,10467,15,4,4,5,1
608833444e591253b59364bd,2017,Math Sci Tech Prep Sch Seneca,331021,Buffalo,Erie,14215,24,1,13,0,8
608833444e591253b59364be,2017,Great Neck South High School,332172,Great Neck,Nassau,11020,73,47,7,6,13
608833444e591253b59364bf,2017,Canisteo - Greenwood Central S,331215,Canisteo,Steuben,14823,28,0,1,23,1
608833444e591253b59364c0,2017,East New York Family Academy,330678,Brooklyn,Kings,11207,5,1,1,1,0
608833444e591253b59364c1,2017,Fort Plain Jr / Sr High School,331970,Fort Plain,Montgomery,13339,26,1,0,6,19
608833444e591253b59364c2,2017,Mount St Michael Academy,333830,Bronx,Bronx,10466,58,7,21,5,25
608833444e591253b59364c3,2017,Woodlands High School,335945,Hartsdale,Westchester,10530,61,10,8,1,40
