county,agency,year,months_reported,_id,total_crime
Madison,Hamilton Vg PD,2017,12,6086bfb3597615d5d0c4ecb1,14
Madison,Madison County Sheriff,2017,12,6086bfb3597615d5d0c4ecb2,338
Madison,Madison County State Police,2017,12,6086bfb3597615d5d0c4ecb3,460
Madison,Oneida City PD,2017,12,6086bfb3597615d5d0c4ecb4,820
Madison,SUNY Police - Morrisville,2017,12,6086bfb3597615d5d0c4ecb5,58
Monroe,Brighton Town PD,2017,12,6086bfb3597615d5d0c4ecb6,1614
Monroe,Brockport Vg PD,2017,12,6086bfb3597615d5d0c4ecb7,214
Monroe,East Rochester Vg PD,2017,12,6086bfb3597615d5d0c4ecb9,184
Monroe,Fairport Vg PD,2017,12,6086bfb3597615d5d0c4ecba,98
Monroe,Gates Town PD,2017,12,6086bfb3597615d5d0c4ecbb,1802
Monroe,Greece Town PD,2017,12,6086bfb3597615d5d0c4ecbc,4220
Monroe,Irondequoit Town PD,2017,12,6086bfb3597615d5d0c4ecbd,2462
Monroe,Monroe County Park PD,2017,12,6086bfb3597615d5d0c4ecbe,2
Monroe,Monroe County Sheriff,2017,12,6086bfb3597615d5d0c4ecbf,6070
Monroe,Monroe County State Police,2017,12,6086bfb3597615d5d0c4ecc0,166
Monroe,Ogden Town PD,2017,12,6086bfb3597615d5d0c4ecc1,446
Monroe,Rochester City PD,2017,12,6086bfb3597615d5d0c4ecc2,19614
Monroe,SUNY Police - Brockport,2017,12,6086bfb3597615d5d0c4ecc3,120
Monroe,Webster Town and Vg PD,2017,12,6086bfb3597615d5d0c4ecc4,886
Montgomery,Amsterdam City PD,2017,12,6086bfb3597615d5d0c4ecc5,742
Montgomery,Canajoharie Vg PD,2017,12,6086bfb3597615d5d0c4ecc6,38
Montgomery,Fort Plain Vg PD,2017,12,6086bfb3597615d5d0c4ecc8,138
Montgomery,Montgomery County Sheriff,2017,12,6086bfb3597615d5d0c4ecc9,690
Montgomery,Montgomery County State Police,2017,12,6086bfb3597615d5d0c4ecca,222
Montgomery,St Johnsville Vg PD,2017,12,6086bfb3597615d5d0c4eccb,48
Nassau,Centre Island Vg PD,2017,12,6086bfb3597615d5d0c4eccc,2
Nassau,Floral Park Vg PD,2017,12,6086bfb3597615d5d0c4ecce,102
Nassau,Freeport Vg PD,2017,12,6086bfb3597615d5d0c4eccf,1002
Nassau,Garden City Vg PD,2017,12,6086bfb3597615d5d0c4ecd0,432
Nassau,Glen Cove City PD,2017,12,6086bfb3597615d5d0c4ecd1,318
Nassau,Great Neck Estates Vg PD,2017,12,6086bfb3597615d5d0c4ecd2,14
Nassau,Hempstead Vg PD,2017,12,6086bfb3597615d5d0c4ecd3,1850
Nassau,Kings Point Vg PD,2017,12,6086bfb3597615d5d0c4ecd4,24
Nassau,Lake Success Vg PD,2017,12,6086bfb3597615d5d0c4ecd5,40
Nassau,Long Beach City PD,2017,12,6086bfb3597615d5d0c4ecd6,440
Nassau,Lynbrook Vg PD,2017,12,6086bfb3597615d5d0c4ecd7,240
Nassau,Malverne Vg PD,2017,12,6086bfb3597615d5d0c4ecd8,46
Nassau,Nassau County MTA,2017,12,6086bfb3597615d5d0c4ecd9,130
Nassau,Nassau County Park PD,2017,12,6086bfb3597615d5d0c4ecda,128
Nassau,Nassau County PD,2017,12,6086bfb3597615d5d0c4ecdb,22432
Nassau,Nassau County State Police,2017,12,6086bfb3597615d5d0c4ecdc,36
Nassau,Old Brookville Vg PD,2017,12,6086bfb3597615d5d0c4ecdd,70
Nassau,Old Westbury Vg PD,2017,12,6086bfb3597615d5d0c4ecde,46
Nassau,Oyster Bay Cove Vg PD,2017,12,6086bfb3597615d5d0c4ecdf,28
Nassau,Port Washington Police District,2017,12,6086bfb3597615d5d0c4ece0,210
Nassau,Rockville Centre Vg PD,2017,12,6086bfb3597615d5d0c4ece1,420
Nassau,Sands Point Vg PD,2017,12,6086bfb3597615d5d0c4ece2,20
New York,County Total,2017,12,6086bfb3597615d5d0c4ece3,94292
Niagara,Lewiston Town PD,2017,12,6086bfb3597615d5d0c4ece5,270
Niagara,Lockport City PD,2017,12,6086bfb3597615d5d0c4ece6,1104
Niagara,Middleport Vg PD,2017,12,6086bfb3597615d5d0c4ece7,66
Niagara,Niagara County Park PD,2017,12,6086bfb3597615d5d0c4ece8,112
Niagara,Niagara County Sheriff,2017,12,6086bfb3597615d5d0c4ece9,1518
Niagara,Niagara County State Police,2017,12,6086bfb3597615d5d0c4ecea,530
Niagara,Niagara Falls City PD,2017,12,6086bfb3597615d5d0c4eceb,5768
Niagara,Niagara Town PD,2017,12,6086bfb3597615d5d0c4ecec,734
Niagara,North Tonawanda City PD,2017,12,6086bfb3597615d5d0c4eced,1088
Niagara,Somerset Town PD,2017,3,6086bfb3597615d5d0c4ecee,2
Niagara,Youngstown Vg PD,2017,12,6086bfb3597615d5d0c4ecef,4
Oneida,Boonville Vg PD,2017,11,6086bfb3597615d5d0c4ecf0,20
Oneida,Camden Vg PD,2017,12,6086bfb3597615d5d0c4ecf1,50
Oneida,Kirkland Town PD,2017,12,6086bfb3597615d5d0c4ecf3,44
Oneida,New Hartford Town and Vg PD,2017,12,6086bfb3597615d5d0c4ecf4,1226
Oneida,New York Mills Vg PD,2017,12,6086bfb3597615d5d0c4ecf5,78
Oneida,Oneida County Park PD,2017,12,6086bfb3597615d5d0c4ecf6,6
Oneida,Oneida County Sheriff,2017,12,6086bfb3597615d5d0c4ecf7,822
Oneida,Oneida County State Police,2017,12,6086bfb3597615d5d0c4ecf8,1058
Oneida,Oriskany Vg PD,2017,12,6086bfb3597615d5d0c4ecf9,24
Oneida,Rome City PD,2017,12,6086bfb3597615d5d0c4ecfa,1268
Oneida,Sherrill City PD,2017,12,6086bfb3597615d5d0c4ecfb,42
Oneida,SUNY Police - Polytechnic Institute,2017,12,6086bfb3597615d5d0c4ecfc,22
Oneida,Utica City PD,2017,12,6086bfb3597615d5d0c4ecfd,4668
Oneida,Vernon Vg PD,2017,12,6086bfb3597615d5d0c4ecfe,44
Oneida,Whitesboro Vg PD,2017,12,6086bfb3597615d5d0c4ecff,72
Oneida,Whitestown Town PD,2017,12,6086bfb3597615d5d0c4ed00,62
Oneida,Yorkville Vg PD,2017,12,6086bfb3597615d5d0c4ed01,58
Onondaga,Baldwinsville Vg PD,2017,12,6086bfb3597615d5d0c4ed02,146
Onondaga,Camillus Town and Vg PD,2017,12,6086bfb3597615d5d0c4ed03,626
Onondaga,Cicero Town PD,2017,12,6086bfb3597615d5d0c4ed04,572
Onondaga,DeWitt Town PD,2017,12,6086bfb3597615d5d0c4ed06,1526
Onondaga,Geddes Town PD,2017,12,6086bfb3597615d5d0c4ed07,444
Onondaga,Jordan Vg PD,2017,12,6086bfb3597615d5d0c4ed08,2
Onondaga,Liverpool Vg PD,2017,12,6086bfb3597615d5d0c4ed09,62
Onondaga,Manlius Town PD,2017,12,6086bfb3597615d5d0c4ed0a,716
Onondaga,Marcellus Vg PD,2017,12,6086bfb3597615d5d0c4ed0b,14
Onondaga,North Syracuse Vg PD,2017,12,6086bfb3597615d5d0c4ed0c,216
Onondaga,Onondaga County Park PD,2017,12,6086bfb3597615d5d0c4ed0d,34
Onondaga,Onondaga County Park Rangers,2017,12,6086bfb3597615d5d0c4ed0e,58
Onondaga,Onondaga County Sheriff,2017,12,6086bfb3597615d5d0c4ed0f,3860
Onondaga,Onondaga County State Police,2017,12,6086bfb3597615d5d0c4ed10,1250
Onondaga,Skaneateles Vg PD,2017,12,6086bfb3597615d5d0c4ed11,38
Onondaga,Solvay Vg PD,2017,12,6086bfb3597615d5d0c4ed12,316
Onondaga,SUNY Police - Environmental Science,2017,12,6086bfb3597615d5d0c4ed13,34
Onondaga,SUNY Police - Upstate Medical,2017,12,6086bfb3597615d5d0c4ed14,220
Onondaga,Syracuse City PD,2017,12,6086bfb3597615d5d0c4ed15,11652
Ontario,Canandaigua City PD,2017,12,6086bfb3597615d5d0c4ed16,486
Ontario,Clifton Springs Vg PD,2017,12,6086bfb3597615d5d0c4ed17,6
Ontario,Geneva City PD,2017,12,6086bfb3597615d5d0c4ed19,634
Ontario,Manchester Vg PD,2017,12,6086bfb3597615d5d0c4ed1a,2
Ontario,Ontario County Park PD,2017,12,6086bfb3597615d5d0c4ed1b,2
Ontario,Ontario County Sheriff,2017,12,6086bfb3597615d5d0c4ed1c,1584
Ontario,Ontario County State Police,2017,12,6086bfb3597615d5d0c4ed1d,528
Ontario,Phelps Vg PD,2017,6,6086bfb3597615d5d0c4ed1e,4
Orange,Blooming Grove Town PD,2017,12,6086bfb3597615d5d0c4ed1f,146
Orange,Chester Town PD,2017,12,6086bfb3597615d5d0c4ed20,28
Orange,Chester Vg PD,2017,12,6086bfb3597615d5d0c4ed21,118
Orange,Cornwall-on-Hudson Vg PD,2017,12,6086bfb3597615d5d0c4ed22,50
Orange,Cornwall Town PD,2017,12,6086bfb3597615d5d0c4ed23,46
Orange,Crawford Town PD,2017,12,6086bfb3597615d5d0c4ed25,214
Orange,Deerpark Town PD,2017,12,6086bfb3597615d5d0c4ed26,166
Orange,Florida Vg PD,2017,12,6086bfb3597615d5d0c4ed27,10
Orange,Goshen Town PD,2017,12,6086bfb3597615d5d0c4ed28,186
Orange,Goshen Vg PD,2017,12,6086bfb3597615d5d0c4ed29,112
Orange,Greenwood Lake Vg PD,2017,12,6086bfb3597615d5d0c4ed2a,44
Orange,Harriman Vg PD,2017,12,6086bfb3597615d5d0c4ed2b,44
Orange,Highland Falls Vg PD,2017,12,6086bfb3597615d5d0c4ed2c,98
Orange,Highlands Town PD,2017,12,6086bfb3597615d5d0c4ed2d,20
Orange,Maybrook Vg PD,2017,12,6086bfb3597615d5d0c4ed2e,22
Orange,Middletown City PD,2017,12,6086bfb3597615d5d0c4ed2f,1522
Orange,Monroe Vg PD,2017,12,6086bfb3597615d5d0c4ed30,284
Orange,Montgomery Town PD,2017,12,6086bfb3597615d5d0c4ed31,128
Orange,Montgomery Vg PD,2017,12,6086bfb3597615d5d0c4ed32,38
Orange,Mount Hope Town PD,2017,12,6086bfb3597615d5d0c4ed33,10
Orange,Newburgh City PD,2017,12,6086bfb3597615d5d0c4ed34,2188
Orange,Newburgh Town PD,2017,12,6086bfb3597615d5d0c4ed35,2166
Orange,New Windsor Town PD,2017,12,6086bfb3597615d5d0c4ed36,778
Orange,Orange County MTA,2017,12,6086bfb3597615d5d0c4ed37,8
Orange,Orange County Park PD,2017,12,6086bfb3597615d5d0c4ed38,8
Orange,Orange County Sheriff,2017,12,6086bfb3597615d5d0c4ed39,46
Orange,Orange County State Police,2017,12,6086bfb3597615d5d0c4ed3a,1640
Orange,Port Jervis City PD,2017,12,6086bfb3597615d5d0c4ed3b,496
Orange,Tuxedo Town PD,2017,12,6086bfb3597615d5d0c4ed3c,6
Orange,Walden Vg PD,2017,12,6086bfb3597615d5d0c4ed3d,174
Orange,Wallkill Town PD,2017,12,6086bfb3597615d5d0c4ed3e,1394
Orange,Warwick Town PD,2017,12,6086bfb3597615d5d0c4ed3f,234
Orange,Washingtonville Vg PD,2017,12,6086bfb3597615d5d0c4ed40,72
Orange,Woodbury Town PD,2017,12,6086bfb3597615d5d0c4ed41,1018
Orleans,Albion Vg PD,2017,12,6086bfb3597615d5d0c4ed42,444
Orleans,Holley Vg PD,2017,12,6086bfb3597615d5d0c4ed44,62
Orleans,Medina Vg PD,2017,12,6086bfb3597615d5d0c4ed45,346
Orleans,Orleans County Sheriff,2017,12,6086bfb3597615d5d0c4ed46,530
Orleans,Orleans County State Police,2017,12,6086bfb3597615d5d0c4ed47,146
Oswego,Central Square Vg PD,2017,12,6086bfb3597615d5d0c4ed48,64
Oswego,Fulton City PD,2017,12,6086bfb3597615d5d0c4ed4a,694
Oswego,Oswego City PD,2017,12,6086bfb3597615d5d0c4ed4b,852
Oswego,Oswego County Sheriff,2017,12,6086bfb3597615d5d0c4ed4c,700
Oswego,Oswego County State Police,2017,12,6086bfb3597615d5d0c4ed4d,1382
Oswego,Phoenix Vg PD,2017,12,6086bfb3597615d5d0c4ed4e,52
Oswego,Pulaski Vg PD,2017,12,6086bfb3597615d5d0c4ed4f,46
Oswego,SUNY Police - Oswego,2017,12,6086bfb3597615d5d0c4ed50,170
Otsego,Cooperstown Vg PD,2017,12,6086bfb3597615d5d0c4ed51,10
Otsego,Oneonta City PD,2017,12,6086bfb3597615d5d0c4ed53,522
Otsego,Otsego County Sheriff,2017,12,6086bfb3597615d5d0c4ed54,164
Otsego,Otsego County State Police,2017,12,6086bfb3597615d5d0c4ed55,656
Otsego,SUNY Police - Oneonta,2017,12,6086bfb3597615d5d0c4ed56,116
Putnam,Brewster Vg PD,2017,12,6086bfb3597615d5d0c4ed57,34
Putnam,Carmel Town PD,2017,12,6086bfb3597615d5d0c4ed58,268
Putnam,Kent Town PD,2017,12,6086bfb3597615d5d0c4ed5a,126
Putnam,Putnam County MTA,2017,12,6086bfb3597615d5d0c4ed5b,10
Putnam,Putnam County Park PD,2017,12,6086bfb3597615d5d0c4ed5c,10
Putnam,Putnam County Sheriff,2017,12,6086bfb3597615d5d0c4ed5d,566
Putnam,Putnam County State Police,2017,12,6086bfb3597615d5d0c4ed5e,242
Queens,County Total,2017,12,6086bfb3597615d5d0c4ed5f,65720
Rensselaer,East Greenbush Town PD,2017,12,6086bfb3597615d5d0c4ed61,684
Rensselaer,Hoosick Falls Vg PD,2017,12,6086bfb3597615d5d0c4ed62,84
Rensselaer,Nassau Vg PD,2017,12,6086bfb3597615d5d0c4ed63,12
Rensselaer,North Greenbush Town PD,2017,12,6086bfb3597615d5d0c4ed64,320
Rensselaer,Rensselaer City PD,2017,12,6086bfb3597615d5d0c4ed65,260
Rensselaer,Rensselaer County Park PD,2017,12,6086bfb3597615d5d0c4ed66,4
Rensselaer,Rensselaer County Sheriff,2017,12,6086bfb3597615d5d0c4ed67,440
Rensselaer,Rensselaer County State Police,2017,12,6086bfb3597615d5d0c4ed68,858
Rensselaer,Rensselaer Poly Tech Police,2017,12,6086bfb3597615d5d0c4ed69,106
Rensselaer,Schodack Town PD,2017,12,6086bfb3597615d5d0c4ed6a,102
Rensselaer,Troy City PD,2017,12,6086bfb3597615d5d0c4ed6b,4166
Richmond,County Total,2017,12,6086bfb3597615d5d0c4ed6c,11938
Rockland,Clarkstown Town PD,2017,12,6086bfb3597615d5d0c4ed6d,2434
Rockland,Haverstraw Town PD,2017,12,6086bfb3597615d5d0c4ed6f,680
Rockland,Orangetown Town PD,2017,12,6086bfb3597615d5d0c4ed70,698
Rockland,Piermont Vg PD,2017,12,6086bfb3597615d5d0c4ed71,24
Rockland,Ramapo Town PD,2017,12,6086bfb3597615d5d0c4ed72,1474
Rockland,Rockland County MTA,2017,12,6086bfb3597615d5d0c4ed73,2
Rockland,Rockland County Park PD,2017,12,6086bfb3597615d5d0c4ed74,8
Rockland,Rockland County Sheriff,2017,12,6086bfb3597615d5d0c4ed75,30
Rockland,Rockland County State Police,2017,12,6086bfb3597615d5d0c4ed76,60
Rockland,South Nyack-Grand View PD,2017,12,6086bfb3597615d5d0c4ed77,36
Rockland,Spring Valley Vg PD,2017,12,6086bfb3597615d5d0c4ed78,1048
Rockland,Stony Point Town PD,2017,12,6086bfb3597615d5d0c4ed79,170
Rockland,Suffern Vg PD,2017,12,6086bfb3597615d5d0c4ed7a,146
Saratoga,Ballston Spa Vg PD,2017,12,6086bfb3597615d5d0c4ed7b,98
Saratoga,Mechanicville City PD,2017,12,6086bfb3597615d5d0c4ed7d,136
Saratoga,Saratoga County Park PD,2017,12,6086bfb3597615d5d0c4ed7e,40
Saratoga,Saratoga County Sheriff,2017,12,6086bfb3597615d5d0c4ed7f,2424
Saratoga,Saratoga County State Police,2017,12,6086bfb3597615d5d0c4ed80,1546
Saratoga,Saratoga Springs City PD,2017,12,6086bfb3597615d5d0c4ed81,1030
Saratoga,South Glens Falls Vg PD,2017,12,6086bfb3597615d5d0c4ed82,160
Saratoga,Stillwater Town PD,2017,12,6086bfb3597615d5d0c4ed83,66
Saratoga,Waterford Town and Vg PD,2017,12,6086bfb3597615d5d0c4ed84,92
Schenectady,Glenville Town PD,2017,12,6086bfb3597615d5d0c4ed86,964
Schenectady,Niskayuna Town PD,2017,12,6086bfb3597615d5d0c4ed87,856
Schenectady,Rotterdam Town PD,2017,12,6086bfb3597615d5d0c4ed88,1720
Schenectady,Schenectady City PD,2017,12,6086bfb3597615d5d0c4ed89,5290
Schenectady,Schenectady County Sheriff,2017,12,6086bfb3597615d5d0c4ed8a,32
Schenectady,Schenectady County State Police,2017,12,6086bfb3597615d5d0c4ed8b,108
Schenectady,Scotia Vg PD,2017,12,6086bfb3597615d5d0c4ed8c,232
Schoharie,Cobleskill Vg PD,2017,12,6086bfb3597615d5d0c4ed8d,236
Schoharie,Schoharie County Sheriff,2017,12,6086bfb3597615d5d0c4ed8f,60
Schoharie,Schoharie County State Police,2017,12,6086bfb3597615d5d0c4ed90,278
Schoharie,SUNY Police - Cobleskill,2017,12,6086bfb3597615d5d0c4ed91,54
Schuyler,Schuyler County Sheriff,2017,12,6086bfb3597615d5d0c4ed93,44
Schuyler,Schuyler County State Police,2017,12,6086bfb3597615d5d0c4ed94,56
Schuyler,Watkins Glen Vg PD,2017,12,6086bfb3597615d5d0c4ed95,40
Seneca,Interlaken Vg PD,2017,12,6086bfb3597615d5d0c4ed97,4
Seneca,Seneca County Park PD,2017,12,6086bfb3597615d5d0c4ed98,12
Seneca,Seneca County Sheriff,2017,12,6086bfb3597615d5d0c4ed99,64
Seneca,Seneca County State Police,2017,12,6086bfb3597615d5d0c4ed9a,388
Seneca,Seneca Falls Town PD,2017,12,6086bfb3597615d5d0c4ed9b,512
Seneca,Waterloo Vg PD,2017,12,6086bfb3597615d5d0c4ed9c,162
Steuben,Addison Vg PD,2017,12,6086bfb3597615d5d0c4ed9d,36
Steuben,Bath Vg PD,2017,12,6086bfb3597615d5d0c4ed9e,374
Steuben,Canisteo Vg PD,2017,12,6086bfb3597615d5d0c4ed9f,16
Steuben,Cohocton Town PD,2017,12,6086bfb3597615d5d0c4eda0,12
Steuben,Corning City PD,2017,12,6086bfb3597615d5d0c4eda1,610
Steuben,Hammondsport Vg PD,2017,12,6086bfb3597615d5d0c4eda3,18
Steuben,Hornell City PD,2017,12,6086bfb3597615d5d0c4eda4,208
Steuben,Painted Post Vg PD,2017,12,6086bfb3597615d5d0c4eda5,48
Steuben,Steuben County Sheriff,2017,12,6086bfb3597615d5d0c4eda6,234
Steuben,Steuben County State Police,2017,12,6086bfb3597615d5d0c4eda7,972
Steuben,Wayland Vg PD,2017,12,6086bfb3597615d5d0c4eda8,8
St Lawrence,Canton Vg PD,2017,12,6086bfb3597615d5d0c4eda9,46
St Lawrence,Massena Vg PD,2017,12,6086bfb3597615d5d0c4edab,816
St Lawrence,Norfolk Town PD,2017,12,6086bfb3597615d5d0c4edac,2
St Lawrence,Norwood Vg PD,2017,12,6086bfb3597615d5d0c4edad,16
St Lawrence,Ogdensburg City PD,2017,12,6086bfb3597615d5d0c4edae,820
St Lawrence,Potsdam Vg PD,2017,12,6086bfb3597615d5d0c4edaf,200
St Lawrence,St Lawrence County Park PD,2017,12,6086bfb3597615d5d0c4edb0,8
St Lawrence,St Lawrence County Sheriff,2017,12,6086bfb3597615d5d0c4edb1,92
St Lawrence,St Lawrence County State Police,2017,12,6086bfb3597615d5d0c4edb2,864
St Lawrence,SUNY Police - Canton,2017,12,6086bfb3597615d5d0c4edb3,54
St Lawrence,SUNY Police - Potsdam,2017,12,6086bfb3597615d5d0c4edb4,106
Suffolk,Amityville Vg PD,2017,12,6086bfb3597615d5d0c4edb5,274
Suffolk,Asharoken Vg PD,2017,12,6086bfb3597615d5d0c4edb6,4
Suffolk,East Hampton Town PD,2017,12,6086bfb3597615d5d0c4edb8,518
Suffolk,East Hampton Vg PD,2017,12,6086bfb3597615d5d0c4edb9,100
Suffolk,Huntington Bay Vg PD,2017,12,6086bfb3597615d5d0c4edba,12
Suffolk,Lloyd Harbor Vg PD,2017,12,6086bfb3597615d5d0c4edbb,22
Suffolk,Nissequogue Vg PD,2017,12,6086bfb3597615d5d0c4edbc,14
Suffolk,Northport Vg PD,2017,12,6086bfb3597615d5d0c4edbd,92
Suffolk,Ocean Beach Vg PD,2017,12,6086bfb3597615d5d0c4edbe,16
Suffolk,Quogue Vg PD,2017,12,6086bfb3597615d5d0c4edbf,50
Suffolk,Riverhead Town PD,2017,12,6086bfb3597615d5d0c4edc0,1806
Suffolk,Shelter Island Town PD,2017,10,6086bfb3597615d5d0c4edc1,36
Suffolk,Southampton Town PD,2017,12,6086bfb3597615d5d0c4edc2,1350
Suffolk,Southampton Vg PD,2017,12,6086bfb3597615d5d0c4edc3,172
Suffolk,Southold Town PD,2017,12,6086bfb3597615d5d0c4edc4,464
Suffolk,Suffolk County MTA,2017,12,6086bfb3597615d5d0c4edc5,110
Suffolk,Suffolk County Park PD,2017,12,6086bfb3597615d5d0c4edc6,66
Suffolk,Suffolk County PD,2017,12,6086bfb3597615d5d0c4edc7,36956
Suffolk,Suffolk County Sheriff,2017,12,6086bfb3597615d5d0c4edc8,82
Suffolk,Suffolk County State Police,2017,12,6086bfb3597615d5d0c4edc9,132
Suffolk,SUNY Police - Farmingdale,2017,12,6086bfb3597615d5d0c4edca,74
Suffolk,SUNY Police - Stony Brook,2017,12,6086bfb3597615d5d0c4edcb,498
Suffolk,Westhampton Beach Vg PD,2017,12,6086bfb3597615d5d0c4edcc,76
Sullivan,Fallsburg Town PD,2017,12,6086bfb3597615d5d0c4edce,242
Sullivan,Liberty Vg PD,2017,12,6086bfb3597615d5d0c4edcf,332
Sullivan,Monticello Vg PD,2017,12,6086bfb3597615d5d0c4edd0,434
Sullivan,NYC-DEPP - Grahamsville PCT,2017,12,6086bfb3597615d5d0c4edd1,8
Sullivan,Sullivan County Sheriff,2017,12,6086bfb3597615d5d0c4edd2,634
Sullivan,Sullivan County State Police,2017,12,6086bfb3597615d5d0c4edd3,882
Sullivan,Woodridge Vg PD,2017,12,6086bfb3597615d5d0c4edd4,32
Tioga,Owego Vg PD,2017,12,6086bfb3597615d5d0c4edd6,328
Tioga,Tioga County Sheriff,2017,12,6086bfb3597615d5d0c4edd7,336
Tioga,Tioga County State Police,2017,12,6086bfb3597615d5d0c4edd8,196
Tioga,Waverly Vg PD,2017,12,6086bfb3597615d5d0c4edd9,46
Tompkins,Cayuga Heights Vg PD,2017,12,6086bfb3597615d5d0c4edda,54
Tompkins,Cornell University Police,2017,12,6086bfb3597615d5d0c4eddb,570
Tompkins,Dryden Vg PD,2017,12,6086bfb3597615d5d0c4eddd,140
Tompkins,Groton Vg PD,2017,12,6086bfb3597615d5d0c4edde,84
Tompkins,Ithaca City PD,2017,10,6086bfb3597615d5d0c4eddf,1960
Tompkins,Ithaca College PD,2017,12,6086bfb3597615d5d0c4ede0,172
Tompkins,Tompkins County Park PD,2017,12,6086bfb3597615d5d0c4ede1,22
Tompkins,Tompkins County Sheriff,2017,12,6086bfb3597615d5d0c4ede2,100
Tompkins,Tompkins County State Police,2017,12,6086bfb3597615d5d0c4ede3,760
Tompkins,Trumansburg Vg PD,2017,12,6086bfb3597615d5d0c4ede4,72
Ulster,Ellenville Vg PD,2017,12,6086bfb3597615d5d0c4ede6,308
Ulster,Kingston City PD,2017,12,6086bfb3597615d5d0c4ede7,1044
Ulster,Lloyd Town PD,2017,12,6086bfb3597615d5d0c4ede8,212
Ulster,Marlborough Town PD,2017,12,6086bfb3597615d5d0c4ede9,120
Ulster,New Paltz Town and Vg PD,2017,12,6086bfb3597615d5d0c4edea,374
Ulster,NYC DEPP - Ashokan PCT,2017,12,6086bfb3597615d5d0c4edeb,2
Ulster,Olive Town PD,2017,12,6086bfb3597615d5d0c4edec,14
Ulster,Plattekill Town PD,2017,12,6086bfb3597615d5d0c4eded,124
Ulster,Rosendale Town PD,2017,12,6086bfb3597615d5d0c4edee,60
Ulster,Saugerties Town PD,2017,12,6086bfb3597615d5d0c4edef,520
Ulster,Shandaken Town PD,2017,12,6086bfb3597615d5d0c4edf0,64
Ulster,Shawangunk Town PD,2017,12,6086bfb3597615d5d0c4edf1,160
Ulster,SUNY Police - New Paltz,2017,12,6086bfb3597615d5d0c4edf2,60
Ulster,Ulster County Sheriff,2017,12,6086bfb3597615d5d0c4edf3,442
Ulster,Ulster County State Police,2017,12,6086bfb3597615d5d0c4edf4,812
Ulster,Ulster Town PD,2017,12,6086bfb3597615d5d0c4edf5,700
Ulster,Woodstock Town PD,2017,12,6086bfb3597615d5d0c4edf6,128
Warren,Bolton Town PD,2017,12,6086bfb3597615d5d0c4edf7,14
Warren,Glens Falls City PD,2017,12,6086bfb3597615d5d0c4edf9,438
Warren,Warren County Sheriff,2017,12,6086bfb3597615d5d0c4edfa,1156
Warren,Warren County State Police,2017,12,6086bfb3597615d5d0c4edfb,550
Washington,Cambridge Vg PD,2017,12,6086bfb3597615d5d0c4edfc,34
Washington,Fort Edward Vg PD,2017,12,6086bfb3597615d5d0c4edfe,46
Washington,Granville Vg PD,2017,12,6086bfb3597615d5d0c4edff,34
Washington,Greenwich Vg PD,2017,12,6086bfb3597615d5d0c4ee00,50
Washington,Hudson Falls Vg PD,2017,12,6086bfb3597615d5d0c4ee01,142
Washington,Washington County Sheriff,2017,12,6086bfb3597615d5d0c4ee02,420
Washington,Washington County State Police,2017,12,6086bfb3597615d5d0c4ee03,290
Wayne,Clyde Vg PD,2017,12,6086bfb3597615d5d0c4ee04,84
Wayne,Macedon Town and Vg PD,2017,12,6086bfb3597615d5d0c4ee06,264
Wayne,Newark Vg PD,2017,12,6086bfb3597615d5d0c4ee07,528
Wayne,Palmyra Vg PD,2017,12,6086bfb3597615d5d0c4ee08,24
Wayne,Sodus Vg PD,2017,12,6086bfb3597615d5d0c4ee09,10
Wayne,Wayne County Sheriff,2017,12,6086bfb3597615d5d0c4ee0a,1060
Wayne,Wayne County State Police,2017,12,6086bfb3597615d5d0c4ee0b,1008
Wayne,Wolcott Vg PD,2017,12,6086bfb3597615d5d0c4ee0c,10
Westchester,Ardsley Vg PD,2017,12,6086bfb3597615d5d0c4ee0d,74
Westchester,Bedford Town PD,2017,12,6086bfb3597615d5d0c4ee0e,84
Westchester,Briarcliff Manor Vg PD,2017,12,6086bfb3597615d5d0c4ee0f,44
Westchester,Bronxville Vg PD,2017,12,6086bfb3597615d5d0c4ee10,58
Westchester,Buchanan Vg PD,2017,12,6086bfb3597615d5d0c4ee11,4
Westchester,Croton-On-Hudson Vg PD,2017,12,6086bfb3597615d5d0c4ee13,84
Westchester,Dobbs Ferry Vg PD,2017,12,6086bfb3597615d5d0c4ee14,186
Westchester,Eastchester Town PD,2017,12,6086bfb3597615d5d0c4ee15,352
Westchester,Elmsford Vg PD,2017,12,6086bfb3597615d5d0c4ee16,38
Westchester,Greenburgh Town PD,2017,12,6086bfb3597615d5d0c4ee17,1328
Westchester,Harrison Town PD,2017,12,6086bfb3597615d5d0c4ee18,238
Westchester,Hastings-on-Hudson Vg PD,2017,12,6086bfb3597615d5d0c4ee19,138
Westchester,Irvington Vg PD,2017,12,6086bfb3597615d5d0c4ee1a,38
Westchester,Larchmont Vg PD,2017,12,6086bfb3597615d5d0c4ee1b,212
Westchester,Lewisboro Town PD,2017,12,6086bfb3597615d5d0c4ee1c,2
Westchester,Mamaroneck Town PD,2017,12,6086bfb3597615d5d0c4ee1d,122
Westchester,Mamaroneck Vg PD,2017,12,6086bfb3597615d5d0c4ee1e,300
Westchester,Mount Pleasant Town PD,2017,8,6086bfb3597615d5d0c4ee1f,268
Westchester,Mount Vernon City PD,2017,12,6086bfb3597615d5d0c4ee20,3466
